Subfamily	Genus	Species	subspecies
Myrmicinae	Cataulacus	setosus	
Myrmicinae	Cataulacus	simoni	
Myrmicinae	Cataulacus	striativentris	
Myrmicinae	Cataulacus	taprobanae	
Myrmicinae	Cataulacus	tardus	
Myrmicinae	Cataulacus	taylori	
Myrmicinae	Cataulacus	tenuis	
Myrmicinae	Cataulacus	theobromicola	
Myrmicinae	Cataulacus	traegaordhi	
Myrmicinae	Cataulacus	voeltzkowi	
Myrmicinae	Cataulacus	vorticus	
Myrmicinae	Cataulacus	wasmanni	
Myrmicinae	Cataulacus	weissi	
Myrmicinae	Cataulacus	wissmannii	
Ponerinae	Centromyrmex	alfaroi	
Ponerinae	Centromyrmex	angolensis	
Ponerinae	Centromyrmex	bequaerti	
Ponerinae	Centromyrmex	brachycola	
Ponerinae	Centromyrmex	decessor	
Ponerinae	Centromyrmex	ereptor	
Ponerinae	Centromyrmex	feae	
Ponerinae	Centromyrmex	feae	ceylonicus
Ponerinae	Centromyrmex	feae	greeni
Ponerinae	Centromyrmex	fugator	
Ponerinae	Centromyrmex	gigas	
Ponerinae	Centromyrmex	hamulatus	
Ponerinae	Centromyrmex	longiventris	
Ponerinae	Centromyrmex	praedator	
Ponerinae	Centromyrmex	raptor	
Ponerinae	Centromyrmex	secutor	
Ponerinae	Centromyrmex	sellaris	
Myrmicinae	Cephalotes	adolphi	
Myrmicinae	Cephalotes	alfaroi	
Myrmicinae	Cephalotes	angustus	
Myrmicinae	Cephalotes	argentatus	
Myrmicinae	Cephalotes	argentiventris	
Myrmicinae	Cephalotes	atratus	
Myrmicinae	Cephalotes	auricomus	
Myrmicinae	Cephalotes	auriger	
Myrmicinae	Cephalotes	basalis	
Myrmicinae	Cephalotes	betoi	
Myrmicinae	Cephalotes	biguttatus	
Myrmicinae	Cephalotes	bimaculatus	
Myrmicinae	Cephalotes	bivestitus	
Myrmicinae	Cephalotes	bohlsi	
Myrmicinae	Cephalotes	borgmeieri	
Myrmicinae	Cephalotes	bruchi	
Myrmicinae	Cephalotes	chacmul	
Myrmicinae	Cephalotes	christopherseni	
Myrmicinae	Cephalotes	clypeatus	
Myrmicinae	Cephalotes	coffeae	
Myrmicinae	Cephalotes	columbicus	
Myrmicinae	Cephalotes	complanatus	
Myrmicinae	Cephalotes	conspersus	
Myrmicinae	Cephalotes	cordatus	
Myrmicinae	Cephalotes	cordiae	
Myrmicinae	Cephalotes	cordiventris	
Myrmicinae	Cephalotes	crenaticeps	
Myrmicinae	Cephalotes	cristatus	
Myrmicinae	Cephalotes	curvistriatus	
Myrmicinae	Cephalotes	decolor	
Myrmicinae	Cephalotes	decoloratus	
Myrmicinae	Cephalotes	dentidorsum	
Myrmicinae	Cephalotes	depressus	
Myrmicinae	Cephalotes	dorbignyanus	
Myrmicinae	Cephalotes	duckei	
Myrmicinae	Cephalotes	ecuadorialis	
Myrmicinae	Cephalotes	eduarduli	
Myrmicinae	Cephalotes	emeryi	
Myrmicinae	Cephalotes	femoralis	
Myrmicinae	Cephalotes	fiebrigi	
Myrmicinae	Cephalotes	flavigaster	
Myrmicinae	Cephalotes	foliaceus	
Myrmicinae	Cephalotes	fossithorax	
Myrmicinae	Cephalotes	frigidus	
Myrmicinae	Cephalotes	goeldii	
Myrmicinae	Cephalotes	goniodontus	
Myrmicinae	Cephalotes	grandinosus	
Myrmicinae	Cephalotes	guayaki	
Myrmicinae	Cephalotes	haemorrhoidalis	
Myrmicinae	Cephalotes	hamulus	
Myrmicinae	Cephalotes	hirsutus	
Myrmicinae	Cephalotes	inaequalis	
Myrmicinae	Cephalotes	inca	
Myrmicinae	Cephalotes	incertus	
Myrmicinae	Cephalotes	insularis	
Myrmicinae	Cephalotes	jamaicensis	
Myrmicinae	Cephalotes	jheringi	
Myrmicinae	Cephalotes	klugi	
Myrmicinae	Cephalotes	kukulcan	
Myrmicinae	Cephalotes	laminatus	
Myrmicinae	Cephalotes	lanuginosus	
Myrmicinae	Cephalotes	lenca	
Myrmicinae	Cephalotes	liepini	
Myrmicinae	Cephalotes	liogaster	
Myrmicinae	Cephalotes	maculatus	
Myrmicinae	Cephalotes	manni	
Myrmicinae	Cephalotes	marginatus	
Myrmicinae	Cephalotes	membranaceus	
Myrmicinae	Cephalotes	minutus	
Myrmicinae	Cephalotes	mompox	
Myrmicinae	Cephalotes	multispinosus	
Myrmicinae	Cephalotes	nilpiei	
Myrmicinae	Cephalotes	notatus	
Myrmicinae	Cephalotes	oculatus	
Myrmicinae	Cephalotes	opacus	
Myrmicinae	Cephalotes	pallens	
Myrmicinae	Cephalotes	pallidicephalus	
Myrmicinae	Cephalotes	pallidoides	
Myrmicinae	Cephalotes	pallidus	
Myrmicinae	Cephalotes	palta	
Myrmicinae	Cephalotes	palustris	
Myrmicinae	Cephalotes	patei	
Myrmicinae	Cephalotes	patellaris	
Myrmicinae	Cephalotes	pavonii	
Myrmicinae	Cephalotes	pellans	
Myrmicinae	Cephalotes	persimilis	
Myrmicinae	Cephalotes	persimplex	
Myrmicinae	Cephalotes	peruviensis	
Myrmicinae	Cephalotes	pileini	
Myrmicinae	Cephalotes	pilosus	
Myrmicinae	Cephalotes	pinelii	
Myrmicinae	Cephalotes	placidus	
Myrmicinae	Cephalotes	porrasi	
Myrmicinae	Cephalotes	prodigiosus	
Myrmicinae	Cephalotes	pusillus	
Myrmicinae	Cephalotes	quadratus	
Myrmicinae	Cephalotes	ramiphilus	
Myrmicinae	Cephalotes	resinae	
Myrmicinae	Cephalotes	rohweri	
Myrmicinae	Cephalotes	scutulatus	
Myrmicinae	Cephalotes	serraticeps	
Myrmicinae	Cephalotes	setulifer	
Myrmicinae	Cephalotes	simillimus	
Myrmicinae	Cephalotes	sobrius	
Myrmicinae	Cephalotes	solidus	
Myrmicinae	Cephalotes	specularis	
Myrmicinae	Cephalotes	spinosus	
Myrmicinae	Cephalotes	supercilii	
Myrmicinae	Cephalotes	taino	
Myrmicinae	Cephalotes	targionii	
Myrmicinae	Cephalotes	texanus	
Myrmicinae	Cephalotes	toltecus	
Myrmicinae	Cephalotes	trichophorus	
Myrmicinae	Cephalotes	umbraculatus	
Myrmicinae	Cephalotes	unimaculatus	
Myrmicinae	Cephalotes	ustus	
Myrmicinae	Cephalotes	varians	
Myrmicinae	Cephalotes	vinosus	
Myrmicinae	Cephalotes	wheeleri	
Dorylinae	Cerapachys	aberrans	
Dorylinae	Cerapachys	adamus	
Dorylinae	Cerapachys	afer	
Dorylinae	Cerapachys	aitkenii	
Dorylinae	Cerapachys	alii	
Dorylinae	Cerapachys	angustatus	
Dorylinae	Cerapachys	anokha	
Dorylinae	Cerapachys	antennatus	
Dorylinae	Cerapachys	aranus	
Dorylinae	Cerapachys	arnoldi	
Dorylinae	Cerapachys	augustae	
Dorylinae	Cerapachys	bakeri	
Dorylinae	Cerapachys	besucheti	
Dorylinae	Cerapachys	bicolor	
Dorylinae	Cerapachys	binodis	
Dorylinae	Cerapachys	biroi	
Dorylinae	Cerapachys	braunsi	
Dorylinae	Cerapachys	braytoni	
Dorylinae	Cerapachys	brevicollis	
Dorylinae	Cerapachys	brevis	
Dorylinae	Cerapachys	browni	
Dorylinae	Cerapachys	bryanti	
Dorylinae	Cerapachys	centurio	
Dorylinae	Cerapachys	clarki	
Dorylinae	Cerapachys	coecus	
Dorylinae	Cerapachys	cohici	
Dorylinae	Cerapachys	collingwoodi	
Dorylinae	Cerapachys	conservatus	
Dorylinae	Cerapachys	constrictus	
Dorylinae	Cerapachys	costatus	
Dorylinae	Cerapachys	coxalis	
Dorylinae	Cerapachys	crassus	
Dorylinae	Cerapachys	crawleyi	
Dorylinae	Cerapachys	cribrinodis	
Dorylinae	Cerapachys	cryptus	
Dorylinae	Cerapachys	daikoku	
Dorylinae	Cerapachys	decorsei	
Dorylinae	Cerapachys	desertorum	
Dorylinae	Cerapachys	desposyne	
Dorylinae	Cerapachys	dohertyi	
Dorylinae	Cerapachys	dominulus	
Dorylinae	Cerapachys	doryloides	
Dorylinae	Cerapachys	dumbletoni	
Dorylinae	Cerapachys	edentatus	
Dorylinae	Cerapachys	eguchii	
Dorylinae	Cerapachys	elegans	
Dorylinae	Cerapachys	faurei	
Dorylinae	Cerapachys	fervidus	
Dorylinae	Cerapachys	ficosus	
Dorylinae	Cerapachys	flammeus	
Dorylinae	Cerapachys	flavaclavatus	
Dorylinae	Cerapachys	foreli	
Dorylinae	Cerapachys	fossulatus	
Dorylinae	Cerapachys	foveolatus	
Dorylinae	Cerapachys	fragosus	
Dorylinae	Cerapachys	fuscior	
Dorylinae	Cerapachys	gilesi	
Dorylinae	Cerapachys	grandis	
Dorylinae	Cerapachys	greavesi	
Dorylinae	Cerapachys	gwynethae	
Dorylinae	Cerapachys	hashimotoi	
Dorylinae	Cerapachys	heros	
Dorylinae	Cerapachys	hewitti	
Dorylinae	Cerapachys	hondurianus	
Dorylinae	Cerapachys	humicola	
Dorylinae	Cerapachys	huode	
Dorylinae	Cerapachys	imerinensis	
Dorylinae	Cerapachys	inconspicuus	
Dorylinae	Cerapachys	incontentus	
Dorylinae	Cerapachys	indicus	
Dorylinae	Cerapachys	jacobsoni	
Dorylinae	Cerapachys	jovis	
Dorylinae	Cerapachys	kenyensis	
Dorylinae	Cerapachys	keralensis	
Dorylinae	Cerapachys	kodecorum	
Dorylinae	Cerapachys	kraepelinii	
Dorylinae	Cerapachys	krombeini	
Dorylinae	Cerapachys	lamborni	
Dorylinae	Cerapachys	larvatus	
Dorylinae	Cerapachys	latus	
Dorylinae	Cerapachys	lindrothi	
Dorylinae	Cerapachys	lividus	
Dorylinae	Cerapachys	longitarsus	
Dorylinae	Cerapachys	luteoviger	
Dorylinae	Cerapachys	luzuriagae	
Dorylinae	Cerapachys	macrops	
Dorylinae	Cerapachys	majusculus	
Dorylinae	Cerapachys	manni	
Dorylinae	Cerapachys	marginatus	
Dorylinae	Cerapachys	mayri	
Dorylinae	Cerapachys	mjobergi	
Dorylinae	Cerapachys	muiri	
Dorylinae	Cerapachys	mullewanus	
Dorylinae	Cerapachys	natalensis	
Dorylinae	Cerapachys	nayana	
Dorylinae	Cerapachys	neotropicus	
Dorylinae	Cerapachys	niger	
Dorylinae	Cerapachys	nigriventris	
Dorylinae	Cerapachys	nitens	
Dorylinae	Cerapachys	nitidulus	
Dorylinae	Cerapachys	nkomoensis	
Dorylinae	Cerapachys	noctambulus	
Dorylinae	Cerapachys	opacus	
Dorylinae	Cerapachys	papuanus	
Dorylinae	Cerapachys	paradoxus	
Dorylinae	Cerapachys	pawa	
Dorylinae	Cerapachys	peringueyi	
Dorylinae	Cerapachys	picipes	
Dorylinae	Cerapachys	pictus	
Dorylinae	Cerapachys	piliventris	
Dorylinae	Cerapachys	piochardi	
Dorylinae	Cerapachys	polynikes	
Dorylinae	Cerapachys	potteri	
Dorylinae	Cerapachys	princeps	
Dorylinae	Cerapachys	pruinosus	
Dorylinae	Cerapachys	pubescens	
Dorylinae	Cerapachys	punctatissimus	
Dorylinae	Cerapachys	pusillus	
Dorylinae	Cerapachys	reticulatus	
Dorylinae	Cerapachys	ruficornis	
Dorylinae	Cerapachys	rufithorax	
Dorylinae	Cerapachys	rugulinodis	
Dorylinae	Cerapachys	salimani	
Dorylinae	Cerapachys	sauteri	
Dorylinae	Cerapachys	schoedli	
Dorylinae	Cerapachys	sculpturatus	
Dorylinae	Cerapachys	seema	
Dorylinae	Cerapachys	senescens	
Dorylinae	Cerapachys	sexspinus	
Dorylinae	Cerapachys	similis	
Dorylinae	Cerapachys	simmonsae	
Dorylinae	Cerapachys	singaporensis	
Dorylinae	Cerapachys	singularis	
Dorylinae	Cerapachys	sjostedti	
Dorylinae	Cerapachys	splendens	
Dorylinae	Cerapachys	sudanensis	
Dorylinae	Cerapachys	sulcinodis	
Dorylinae	Cerapachys	superatus	
Dorylinae	Cerapachys	suscitatus	
Dorylinae	Cerapachys	sylvicola	
Dorylinae	Cerapachys	terricola	
Dorylinae	Cerapachys	toltecus	
Dorylinae	Cerapachys	turneri	
Dorylinae	Cerapachys	typhlus	
Dorylinae	Cerapachys	validus	
Dorylinae	Cerapachys	varians	
Dorylinae	Cerapachys	versicolor	
Dorylinae	Cerapachys	vespula	
Dorylinae	Cerapachys	villiersi	
Dorylinae	Cerapachys	vitiensis	
Dorylinae	Cerapachys	wighti	
Dorylinae	Cerapachys	wittmeri	
Dorylinae	Cerapachys	wroughtoni	
Dorylinae	Cerapachys	xizangensis	
Dorylinae	Cerapachys	zimmermani	
Dorylinae	Cheliomyrmex	andicola	
Dorylinae	Cheliomyrmex	audax	
Dorylinae	Cheliomyrmex	megalonyx	
Dorylinae	Cheliomyrmex	morosus	
Myrmicinae	Chimaeridris	boltoni	
Myrmicinae	Chimaeridris	burckhardti	
Dolichoderinae	Chronoxenus	butteli	
Dolichoderinae	Chronoxenus	dalyi	
Dolichoderinae	Chronoxenus	myops	
Dolichoderinae	Chronoxenus	rossi	
Dolichoderinae	Chronoxenus	walshi	
Dolichoderinae	Chronoxenus	wroughtonii	
Dolichoderinae	Chronoxenus	wroughtonii	formosensis
Dolichoderinae	Chronoxenus	wroughtonii	javanus
Dolichoderinae	Chronoxenus	wroughtonii	victoriae
Formicinae	Cladomyrma	andrei	
Formicinae	Cladomyrma	aurochaetae	
Formicinae	Cladomyrma	crypteroniae	
Formicinae	Cladomyrma	dianeae	
Formicinae	Cladomyrma	hewitti	
Formicinae	Cladomyrma	hobbyi	
Formicinae	Cladomyrma	maryatiae	
Formicinae	Cladomyrma	maschwitzi	
Formicinae	Cladomyrma	nudidorsalis	
Formicinae	Cladomyrma	petalae	
Formicinae	Cladomyrma	scopulosa	
Formicinae	Cladomyrma	sirindhornae	
Formicinae	Cladomyrma	yongi	
Myrmicinae	Colobostruma	alinodis	
Myrmicinae	Colobostruma	australis	
Myrmicinae	Colobostruma	biconcava	
Myrmicinae	Colobostruma	biconvexa	
Myrmicinae	Colobostruma	bicorna	
Myrmicinae	Colobostruma	cerornata	
Myrmicinae	Colobostruma	elliotti	
Myrmicinae	Colobostruma	foliacea	
Myrmicinae	Colobostruma	froggatti	
Myrmicinae	Colobostruma	lacuna	
Myrmicinae	Colobostruma	leae	
Myrmicinae	Colobostruma	mellea	
Myrmicinae	Colobostruma	nancyae	
Myrmicinae	Colobostruma	papulata	
Myrmicinae	Colobostruma	sisypha	
Myrmicinae	Colobostruma	unicorna	
Amblyoponinae	Concoctio	concenta	
uncertain	Condylodon	audouini	
Myrmicinae	Crematogaster	abdominalis	
Myrmicinae	Crematogaster	aberrans	
Myrmicinae	Crematogaster	abrupta	
Myrmicinae	Crematogaster	abstinens	
Myrmicinae	Crematogaster	acaciae	
Myrmicinae	Crematogaster	acaciae	generosa
Myrmicinae	Crematogaster	acaciae	gloriosa
Myrmicinae	Crematogaster	acaciae	victoriosa
Myrmicinae	Crematogaster	aculeata	
Myrmicinae	Crematogaster	acuta	
Myrmicinae	Crematogaster	aegyptiaca	
Myrmicinae	Crematogaster	aegyptiaca	pharaonis
Myrmicinae	Crematogaster	aegyptiaca	robusta
Myrmicinae	Crematogaster	aegyptiaca	turkanensis
Myrmicinae	Crematogaster	affabilis	
Myrmicinae	Crematogaster	afghanica	
Myrmicinae	Crematogaster	africana	
Myrmicinae	Crematogaster	africana	alligatrix
Myrmicinae	Crematogaster	africana	biemarginata
Myrmicinae	Crematogaster	africana	camena
Myrmicinae	Crematogaster	africana	polymorphica
Myrmicinae	Crematogaster	africana	schumanni
Myrmicinae	Crematogaster	africana	stanleyi
Myrmicinae	Crematogaster	africana	stolonis
Myrmicinae	Crematogaster	africana	thoracica
Myrmicinae	Crematogaster	africana	tibialis
Myrmicinae	Crematogaster	africana	variegata
Myrmicinae	Crematogaster	agnetis	
Myrmicinae	Crematogaster	agniae	
Myrmicinae	Crematogaster	aitkenii	
Myrmicinae	Crematogaster	alafara	
Myrmicinae	Crematogaster	algirica	
Myrmicinae	Crematogaster	alluaudi	
Myrmicinae	Crematogaster	alluaudi	noualhieri
Myrmicinae	Crematogaster	aloysiisabaudiae	
Myrmicinae	Crematogaster	alulai	
Myrmicinae	Crematogaster	alulai	scrutans
Myrmicinae	Crematogaster	amabilis	
Myrmicinae	Crematogaster	amabilis	retiaria
Myrmicinae	Crematogaster	amapaensis	
Myrmicinae	Crematogaster	ambigua	
Myrmicinae	Crematogaster	amita	
Myrmicinae	Crematogaster	amita	bushimana
Myrmicinae	Crematogaster	amita	caffra
Myrmicinae	Crematogaster	amita	makololo
Myrmicinae	Crematogaster	amita	matabele
Myrmicinae	Crematogaster	ampla	
Myrmicinae	Crematogaster	ampullaris	
Myrmicinae	Crematogaster	ancipitula	
Myrmicinae	Crematogaster	angulosa	
Myrmicinae	Crematogaster	angusticeps	
Myrmicinae	Crematogaster	antaris	
Myrmicinae	Crematogaster	anthracina	
Myrmicinae	Crematogaster	apicalis	
Myrmicinae	Crematogaster	arata	
Myrmicinae	Crematogaster	arcuata	
Myrmicinae	Crematogaster	arnoldi	
Myrmicinae	Crematogaster	arnoldi	loveridgei
Myrmicinae	Crematogaster	aroensis	
Myrmicinae	Crematogaster	arthurimuelleri	
Myrmicinae	Crematogaster	ashmeadi	
Myrmicinae	Crematogaster	atkinsoni	
Myrmicinae	Crematogaster	atra	
Myrmicinae	Crematogaster	auberti	
Myrmicinae	Crematogaster	auberti	levithorax
Myrmicinae	Crematogaster	auberti	nigripes
Myrmicinae	Crematogaster	auberti	regilla
Myrmicinae	Crematogaster	auberti	savinae
Myrmicinae	Crematogaster	auberti	vogti
Myrmicinae	Crematogaster	augusti	
Myrmicinae	Crematogaster	aurita	
Myrmicinae	Crematogaster	australis	
Myrmicinae	Crematogaster	australis	chillagoensis
Myrmicinae	Crematogaster	australis	sycites
Myrmicinae	Crematogaster	baduvi	
Myrmicinae	Crematogaster	bakeri	
Myrmicinae	Crematogaster	bara	
Myrmicinae	Crematogaster	batesi	
Myrmicinae	Crematogaster	bequaerti	
Myrmicinae	Crematogaster	bequaerti	atraplex
Myrmicinae	Crematogaster	bequaerti	gerardi
Myrmicinae	Crematogaster	bequaerti	ludia
Myrmicinae	Crematogaster	bequaerti	modica
Myrmicinae	Crematogaster	bequaerti	mutabilis
Myrmicinae	Crematogaster	bequaerti	semiclara
Myrmicinae	Crematogaster	betapicalis	
Myrmicinae	Crematogaster	bicolor	
Myrmicinae	Crematogaster	bicolor	imbellis
Myrmicinae	Crematogaster	biformis	
Myrmicinae	Crematogaster	binghamii	
Myrmicinae	Crematogaster	bingo	
Myrmicinae	Crematogaster	biroi	
Myrmicinae	Crematogaster	biroi	andelis
Myrmicinae	Crematogaster	biroi	bandarensis
Myrmicinae	Crematogaster	biroi	quadriruga
Myrmicinae	Crematogaster	biroi	smythiesii
Myrmicinae	Crematogaster	bison	
Myrmicinae	Crematogaster	boera	
Myrmicinae	Crematogaster	bogojawlenskii	
Myrmicinae	Crematogaster	boliviana	
Myrmicinae	Crematogaster	borneensis	
Myrmicinae	Crematogaster	borneensis	capax
Myrmicinae	Crematogaster	borneensis	harpyia
Myrmicinae	Crematogaster	borneensis	hosei
Myrmicinae	Crematogaster	borneensis	insulsa
Myrmicinae	Crematogaster	borneensis	macarangae
Myrmicinae	Crematogaster	borneensis	novem
Myrmicinae	Crematogaster	borneensis	sembilana
Myrmicinae	Crematogaster	borneensis	symbia
Myrmicinae	Crematogaster	bouvardi	
Myrmicinae	Crematogaster	brasiliensis	
Myrmicinae	Crematogaster	brasiliensis	arawak
Myrmicinae	Crematogaster	brevidentata	
Myrmicinae	Crematogaster	brevimandibularis	
Myrmicinae	Crematogaster	brevis	
Myrmicinae	Crematogaster	breviventris	
Myrmicinae	Crematogaster	browni	
Myrmicinae	Crematogaster	bruchi	
Myrmicinae	Crematogaster	brunnea	
Myrmicinae	Crematogaster	brunnea	contemta
Myrmicinae	Crematogaster	brunnea	latipetiolata
Myrmicinae	Crematogaster	brunnea	nicevillei
Myrmicinae	Crematogaster	brunnea	nilgirica
Myrmicinae	Crematogaster	brunnea	rabula
Myrmicinae	Crematogaster	brunnea	ruginota
Myrmicinae	Crematogaster	brunnea	sundaica
Myrmicinae	Crematogaster	brunneipennis	
Myrmicinae	Crematogaster	brunneipennis	omniparens
Myrmicinae	Crematogaster	brunneipennis	yorubosa
Myrmicinae	Crematogaster	brunnescens	
Myrmicinae	Crematogaster	bryophilia	
Myrmicinae	Crematogaster	buchneri	
Myrmicinae	Crematogaster	buchneri	composita
Myrmicinae	Crematogaster	buchneri	graeteri
Myrmicinae	Crematogaster	buchneri	uasina
Myrmicinae	Crematogaster	buddhae	
Myrmicinae	Crematogaster	butteli	
Myrmicinae	Crematogaster	californica	
Myrmicinae	Crematogaster	capensis	
Myrmicinae	Crematogaster	capensis	calens
Myrmicinae	Crematogaster	capensis	tropicorum
Myrmicinae	Crematogaster	captiosa	
Myrmicinae	Crematogaster	carinata	
Myrmicinae	Crematogaster	castanea	
Myrmicinae	Crematogaster	castanea	adusta
Myrmicinae	Crematogaster	castanea	analis
Myrmicinae	Crematogaster	castanea	aquila
Myrmicinae	Crematogaster	castanea	arborea
Myrmicinae	Crematogaster	castanea	bruta
Myrmicinae	Crematogaster	castanea	busschodtsi
Myrmicinae	Crematogaster	castanea	durbanensis
Myrmicinae	Crematogaster	castanea	ferruginea
Myrmicinae	Crematogaster	castanea	hararica
Myrmicinae	Crematogaster	castanea	insidiosa
Myrmicinae	Crematogaster	castanea	inversa
Myrmicinae	Crematogaster	castanea	mediorufa
Myrmicinae	Crematogaster	castanea	museisapientiae
Myrmicinae	Crematogaster	castanea	rufimembrum
Myrmicinae	Crematogaster	castanea	rufonigra
Myrmicinae	Crematogaster	castanea	simia
Myrmicinae	Crematogaster	castanea	ulugurensis
Myrmicinae	Crematogaster	castanea	yambatensis
Myrmicinae	Crematogaster	censor	
Myrmicinae	Crematogaster	censor	junodi
Myrmicinae	Crematogaster	cephalotes	
Myrmicinae	Crematogaster	cerasi	
Myrmicinae	Crematogaster	chhangi	
Myrmicinae	Crematogaster	chiarinii	
Myrmicinae	Crematogaster	chiarinii	aethiops
Myrmicinae	Crematogaster	chiarinii	bayeri
Myrmicinae	Crematogaster	chiarinii	cincta
Myrmicinae	Crematogaster	chiarinii	nigra
Myrmicinae	Crematogaster	chiarinii	sellula
Myrmicinae	Crematogaster	chiarinii	subsulcata
Myrmicinae	Crematogaster	chiarinii	taediosa
Myrmicinae	Crematogaster	chiarinii	v-nigra
Myrmicinae	Crematogaster	chlorotica	
Myrmicinae	Crematogaster	chodati	
Myrmicinae	Crematogaster	chopardi	
Myrmicinae	Crematogaster	chungi	
Myrmicinae	Crematogaster	cicatriculosa	
Myrmicinae	Crematogaster	cisplatinalis	
Myrmicinae	Crematogaster	clariventris	
Myrmicinae	Crematogaster	clariventris	biimpressa
Myrmicinae	Crematogaster	clydia	
Myrmicinae	Crematogaster	coarctata	
Myrmicinae	Crematogaster	coelestis	
Myrmicinae	Crematogaster	coelestis	mercatori
Myrmicinae	Crematogaster	colei	
Myrmicinae	Crematogaster	concava	
Myrmicinae	Crematogaster	consternens	
Myrmicinae	Crematogaster	constructor	
Myrmicinae	Crematogaster	constructor	kirbyella
Myrmicinae	Crematogaster	coriaria	
Myrmicinae	Crematogaster	coriaria	fraudatrix
Myrmicinae	Crematogaster	cornigera	
Myrmicinae	Crematogaster	cornuta	
Myrmicinae	Crematogaster	corporaali	
Myrmicinae	Crematogaster	corticicola	
Myrmicinae	Crematogaster	corvina	
Myrmicinae	Crematogaster	crassicornis	
Myrmicinae	Crematogaster	crinosa	
Myrmicinae	Crematogaster	cristata	
Myrmicinae	Crematogaster	crucis	
Myrmicinae	Crematogaster	cubaensis	
Myrmicinae	Crematogaster	curvispinosa	
Myrmicinae	Crematogaster	cuvierae	
Myrmicinae	Crematogaster	cylindriceps	
Myrmicinae	Crematogaster	cypria	
Myrmicinae	Crematogaster	dahlii	
Myrmicinae	Crematogaster	daisyi	
Myrmicinae	Crematogaster	dalyi	
Myrmicinae	Crematogaster	decamera	
Myrmicinae	Crematogaster	degeeri	
Myrmicinae	Crematogaster	delagoensis	
Myrmicinae	Crematogaster	delagoensis	acutidens
Myrmicinae	Crematogaster	delagoensis	merwei
Myrmicinae	Crematogaster	delagoensis	rhodesiana
Myrmicinae	Crematogaster	delitescens	
Myrmicinae	Crematogaster	dentata	
Myrmicinae	Crematogaster	dentinodis	
Myrmicinae	Crematogaster	depilis	
Myrmicinae	Crematogaster	depressa	
Myrmicinae	Crematogaster	depressa	adultera
Myrmicinae	Crematogaster	depressa	fuscipennis
Myrmicinae	Crematogaster	desecta	
Myrmicinae	Crematogaster	desperans	
Myrmicinae	Crematogaster	difformis	
Myrmicinae	Crematogaster	diffusa	
Myrmicinae	Crematogaster	dispar	
Myrmicinae	Crematogaster	dispar	bipartita
Myrmicinae	Crematogaster	distans	
Myrmicinae	Crematogaster	dohrni	
